,theme,time
209364,be,840.0
209365,be,36000.0
209366,be,6074960.0
209367,be,1825755.0
209368,be,3240.0
209369,be,11940.0
209370,be,22530.0
209371,be,38504.0
209372,be,36000.0
209373,be,36000.0
209374,be,57.0
209375,be,54180.0
209376,be,36000.0
209377,be,8880.0
209378,be,386820.0
209379,be,4429.5
209380,be,36000.0
209381,be,9323.0
209382,be,14230.0
209383,be,315993.0
209384,be,300.0
209385,be,55028.666666666664
209386,be,2308.0
209387,be,58906.0
209388,be,16663.0
209389,be,38241.666666666664
209390,be,87894.33333333333
209391,be,43200.0
209392,be,50280.0
209393,be,3092.0
209394,be,3411.0
209395,be,78.0
209396,be,21840.0
209397,be,243593.0
209398,be,852861.625
209399,be,752.5
209400,be,576972.0
209401,be,352260.0
209402,be,236426.0
209403,be,337055.0
209404,be,3720.0
209405,be,7995645.0
209406,be,13300.0
209407,be,6047.0
209408,be,13590.0
209409,be,43200.0
209410,be,1812620.0
209411,be,3984.0
209412,be,42320.0
209413,be,43410.0
209414,be,264000.0
209415,be,64296.0
209416,be,62220.0
209417,be,36000.0
209418,be,1187460.0
209419,be,581.5
209420,be,180.0
209421,be,1292.0
209422,be,60.0
209423,be,3041340.0
209424,be,862.0
209425,be,33040.0
209426,be,1440.0
209427,be,7260.0
209428,be,35.0
209429,be,26823.0
209430,be,1091490.0
209431,be,1278143.0
209432,be,78600.0
209433,be,319906.0
209434,be,36000.0
209435,be,224982.0
209436,be,538005.0
209437,be,60.0
209438,be,324882810.0
209439,be,43200.0
209440,be,43200.0
209441,be,62691.0
209442,be,235740.0
209443,be,983.0
209444,be,120.0
209445,be,19440.0
209446,be,14860.0
209447,be,82980.0
209448,be,60361.75
209449,be,17940.0
209450,be,540.0
209451,be,2677380.0
209452,be,39600.0
209453,be,360.0
209454,be,6000.0
209455,be,3360.0
209456,be,16980.0
209457,be,36000.0
209458,be,36000.0
209459,be,136200.0
209460,be,249066.0
209461,be,36000.0
209462,be,36000.0
209463,be,39600.0
209464,be,22733405.0
209465,be,172580.0
209466,be,11820.0
209467,be,305274.0
209468,be,13939.0
209469,be,326.0
209470,be,534.0
209471,be,36000.0
209472,be,1628910.0
209473,be,7380.0
209474,be,39600.0
209475,be,39600.0
209476,be,43200.0
209477,be,5773.0
209478,be,43200.0
209479,be,270499.0
209480,be,348492.0
209481,be,2520.0
209482,be,36000.0
209483,be,122124.0
209484,be,14420.0
209485,be,29739.0
209486,be,25224.5
209487,be,14400.0
209488,be,173273.66666666666
209489,be,39600.0
209490,be,1380.0
209491,be,2720.0
209492,be,43200.0
209493,be,18000.0
209494,be,20239.0
209495,be,1.0
209496,be,2951104.0
209497,be,50700.0
209498,be,10218.5
209499,be,594420.0
209500,be,158197.0
209501,be,454362.0
209502,be,55522.0
209503,be,14115.0
209504,be,12000.0
209505,be,45730484.0
209506,be,5400.0
209507,be,106124.4
209508,be,154661.0
209509,be,348747.0
209510,be,2445842.5
209511,be,58140.0
209512,be,525415.0
209513,be,25898.666666666668
209514,be,7308.0
209515,be,13051.0
209516,be,31238.0
209517,be,240.0
209518,be,8880.0
209519,be,1604580.0
209520,be,356640.0
209521,be,31601.0
209522,be,45558.0
209523,be,257.0
209524,be,41932.5
209525,be,917.0
209526,be,5927.0
209527,be,13260.0
209528,be,292182.0
209529,be,317147.0
209530,be,87906.66666666667
209531,be,224570.0
209532,be,300.0
209533,be,198885.0
209534,be,10020.0
209535,be,141331.33333333334
209536,be,33210.0
209537,be,6667.0
209538,be,61200.0
209539,be,36000.0
209540,be,10728.0
209541,be,55500.0
209542,be,36000.0
209543,be,36000.0
209544,be,20820.0
209545,be,12903.666666666666
209546,be,415527.0
209547,be,13427.0
209548,be,1740.0
209549,be,7500.0
209550,be,124200.0
209551,be,546480.0
209552,be,12000.0
209553,be,12547.0
209554,be,2768.0
209555,be,36000.0
209556,be,1102.0
209557,be,36000.0
209558,be,120.0
209559,be,80421.0
209560,be,35053.5
209561,be,5192.0
209562,be,2651.0
209563,be,278454.0
209564,be,84593.66666666667
209565,be,92940.0
209566,be,9974.5
209567,be,36000.0
209568,be,2220.0
209569,be,27870.5
209570,be,615391.0
209571,be,612883.0
209572,be,8680.0
209573,be,56490.0
209574,be,7908.5
209575,be,438113.0
209576,be,9526.0
209577,be,63869.0
209578,be,36000.0
209579,be,8618.0
209580,be,14400.0
209581,be,701651.0
209582,be,88200.0
209583,be,2405580.0
209584,be,534834.0
209585,be,44111.5
209586,be,1786.0
209587,be,88020.0
209588,be,1042440.0
209589,be,92340.0
209590,be,1020.0
209591,be,9182326.5
209592,be,3120.0
209593,be,36000.0
209594,be,1746572.0
209595,be,44737.0
209596,be,44979.2
209597,be,207.0
209598,be,814.0
209599,be,6657.0
209600,be,5314.0
209601,be,1611360.0
209602,be,58200.0
209603,be,262239.0
209604,be,12650.0
209605,be,1457.0
209606,be,60.0
209607,be,3579.6666666666665
209608,be,1639620.0
209609,be,30788.0
209610,be,26809.0
209611,be,26000.0
209612,be,31662.0
209613,be,32372.0
209614,be,17329.0
209615,be,146243.0
209616,be,84570.0
209617,be,17816.0
209618,be,22052.0
209619,be,8825.5
209620,be,255780.0
209621,be,2543160.0
209622,be,1243084.375
209623,be,1111505.0
209624,be,411434.0
209625,be,17340.0
209626,be,1560.0
209627,be,872.8
209628,be,3.0
209629,be,1417.0
209630,be,2104.0
209631,be,89940.0
209632,be,1170.0
209633,be,50910.0
209634,be,3114000.0
209635,be,14400.0
209636,be,5985.0
209637,be,36000.0
209638,be,17572.0
209639,be,2870.5
209640,be,60.0
209641,be,169260.0
209642,be,4329.0
209643,be,331755.0
209644,be,165900.0
209645,be,36000.0
209646,be,4800.0
209647,be,750443.0
209648,be,3130.0
209649,be,1.0
209650,be,1.0
209651,be,39600.0
209652,be,628470.0
209653,be,612920.0
209654,be,31897.0
209655,be,42090.0
209656,be,39600.0
209657,be,261576.0
209658,be,79866.0
209659,be,40676.0
209660,be,2.5
209661,be,36000.0
209662,be,116074.0
209663,be,254.0
209664,be,60.0
209665,be,543582.0
209666,be,104490.0
209667,be,109193.66666666667
209668,be,5.0
209669,be,1.0
209670,be,3.0
209671,be,2.0
209672,be,2.0
209673,be,2.3333333333333335
209674,be,2.6666666666666665
209675,be,82955.5
209676,be,36000.0
209677,be,51660.0
209678,be,4.0
209679,be,2184.0
209680,be,3300.0
209681,be,757.0
209682,be,7440.0
209683,be,60.0
209684,be,143.0
209685,be,161.0
209686,be,868284.0
209687,be,61412.0
209688,be,52992.0
209689,be,23587.75
209690,be,51536.333333333336
209691,be,236098.0
209692,be,1015.0
209693,be,5561.0
209694,be,7009.0
209695,be,3034369.0
209696,be,85.0
209697,be,36000.0
209698,be,36000.0
209699,be,365880.0
209700,be,10172.0
209701,be,907.0
209702,be,1620.0
209703,be,74945.0
209704,be,6027.0
209705,be,3488.0
209706,be,502.0
209707,be,23244.0
209708,be,1896327.0
209709,be,2608.0
209710,be,7589597.333333333
209711,be,7678.0
209712,be,2700.0
209713,be,8209216.0
209714,be,53654.5
209715,be,14473.0
209716,be,212.0
209717,be,81220.0
209718,be,417397.0
209719,be,12625.0
209720,be,25116.5
209721,be,171240.0
209722,be,36000.0
209723,be,8477280.0
209724,be,21345.0
209725,be,14178.0
209726,be,36000.0
209727,be,107448.0
209728,be,1.0
209729,be,16632.0
209730,be,417550.0
209731,be,26324.5
209732,be,42930.0
209733,be,602813.6666666666
209734,be,56760.0
209735,be,240.0
209736,be,28.0
209737,be,36000.0
209738,be,36000.0
209739,be,36000.0
209740,be,36000.0
209741,be,5760.0
209742,be,816.0
209743,be,2055.0
209744,be,438000.0
209745,be,60.0
209746,be,137188.0
209747,be,14480.0
209748,be,36000.0
209749,be,1985578.0
209750,be,36000.0
209751,be,402360.0
209752,be,454469.25
209753,be,917617.0
209754,be,20340.0
209755,be,1860.0
209756,be,2157538.0
209757,be,167826.0
209758,be,83978.5
209759,be,161759.0
209760,be,7200.5
209761,be,1181280.0
209762,be,16544.0
209763,be,57941.25
209764,be,25560.0
209765,be,81600.0
209766,be,327300.0
209767,be,111070.0
209768,be,959796.0
209769,be,604153.0
209770,be,836490.0
209771,be,36000.0
209772,be,14400.0
209773,be,334500.0
209774,be,50760.0
209775,be,2340900.0
209776,be,720.0
209777,be,1159.0
209778,be,10580.0
209779,be,9772.0
209780,be,18898.0
209781,be,43200.0
209782,be,57780.0
209783,be,12040.0
209784,be,36000.0
209785,be,92240.0
209786,be,144715.66666666666
209787,be,75747.0
209788,be,20863.0
209789,be,4366.0
209790,be,43200.0
209791,be,73734.0
209792,be,36000.0
209793,be,228325.0
209794,be,1172.0
209795,be,48000.0
209796,be,809.0
209797,be,3352680.0
209798,be,19500.0
209799,be,3083.0
209800,be,9060.0
209801,be,214680.0
209802,be,106830.0
209803,be,4253.5
209804,be,36000.0
209805,be,65.0
209806,be,12203.0
209807,be,361336.0
209808,be,59700.0
209809,be,13753.0
209810,be,9862.666666666666
209811,be,1680.0
209812,be,74040.0
209813,be,373800.0
209814,be,1114620.0
209815,be,340740.0
209816,be,38860.0
209817,be,75600.0
209818,be,51763.0
209819,be,335813.0
209820,be,342720.0
209821,be,390506.0
209822,be,18000.0
209823,be,407.6666666666667
209824,be,20376.0
209825,be,77732.0
209826,be,373328.5
209827,be,615855.0
209828,be,15380.0
209829,be,3187.0
209830,be,39763.0
209831,be,62094.0
209832,be,94.0
209833,be,1316221.0
209834,be,120.0
209835,be,19805.0
209836,be,36000.0
209837,be,9084.0
209838,be,118800.0
209839,be,1.0
209840,be,18029.0
209841,be,355200.0
209842,be,385994.0
209843,be,74.0
209844,be,21220.333333333332
209845,be,1041120.0
209846,be,1150.0
209847,be,1333.0
209848,be,3375.0
209849,be,42741.0
209850,be,56900.0
209851,be,13060.0
209852,be,46431.0
209853,be,18152580.0
209854,be,2580.0
209855,be,15900.0
209856,be,9888.0
209857,be,1709732.0
209858,be,1709760.0
209859,be,299125.0
209860,be,3917190.0
209861,be,403840.0
209862,be,2317.0
209863,be,52260.0
209864,be,14468.0
209865,be,36000.0
209866,be,13358.0
209867,be,36000.0
209868,be,17820.0
209869,be,597840.0
209870,be,12934440.0
209871,be,70740.0
209872,be,36000.0
209873,be,24542.333333333332
209874,be,28860.5
209875,be,14760.0
209876,be,14400.0
209877,be,29100.0
209878,be,79.0
209879,be,403345.0
209880,be,650236.0
209881,be,7482851.0
209882,be,2400.0
209883,be,2.0
209884,be,1080.0
209885,be,143340.0
209886,be,55920.0
209887,be,46740.0
209888,be,5892.0
209889,be,524351.0
209890,be,147780.0
209891,be,154080.0
209892,be,2617585.0
209893,be,14400.0
209894,be,1.0
209895,be,780000.0
209896,be,890.0
209897,be,263963.0
209898,be,4555.5
209899,be,3390.0
209900,be,269.0
209901,be,3042.0
209902,be,39036.0
209903,be,2460.0
209904,be,373.0
209905,be,24510.0
209906,be,61620.0
209907,be,15900.0
209908,be,44220.0
209909,be,364620.0
209910,be,592500.0
209911,be,98280.0
209912,be,513120.0
209913,be,6492840.0
209914,be,113947.33333333333
209915,be,5438.0
209916,be,6180.0
209917,be,85620.0
209918,be,89040.0
209919,be,27.0
209920,be,9899.0
209921,be,13500.0
209922,be,8136.0
209923,be,1200.0
209924,be,246180.0
209925,be,9571.0
209926,be,34193.0
209927,be,21440.0
209928,be,5526900.0
209929,be,6600.0
209930,be,36000.0
209931,be,42240.0
209932,be,1627320.0
209933,be,650589.0
209934,be,540.0
209935,be,39600.0
209936,be,174882.5
209937,be,833530.0
209938,be,31220.0
209939,be,5552.0
209940,be,4094.0
209941,be,82157.0
209942,be,1910.0
209943,be,142504.66666666666
209944,be,31897.0
209945,be,349080.5
209946,be,320220.0
209947,be,79080.0
209948,be,144482.0
209949,be,599.0
209950,be,9462536.0
209951,be,43200.0
209952,be,43200.0
209953,be,928.0
209954,be,14400.0
209955,be,36000.0
209956,be,2827.0
209957,be,643.0
209958,be,59940.0
209959,be,300.0
209960,be,310980.0
209961,be,13537.0
209962,be,6753399.0
209963,be,205315.0
209964,be,10950.0
209965,be,128760.0
209966,be,6354390.0
209967,be,20121.0
209968,be,605998.0
209969,be,30027.5
209970,be,486570.0
209971,be,6180.0
209972,be,131460.0
209973,be,148659.0
209974,be,81720.0
209975,be,54503.0
209976,be,1199841.0
209977,be,18060.0
209978,be,22380.0
209979,be,36000.0
209980,be,10056.0
209981,be,1266.0
209982,be,504.0
209983,be,74280.0
209984,be,1758572.0
209985,be,143630.0
209986,be,2160.0
209987,be,1.0
209988,be,5564358.666666667
209989,be,82440.0
209990,be,170099.0
209991,be,1990550.0
209992,be,6748567.0
209993,be,6333412.5
209994,be,226628.0
209995,be,13020.0
209996,be,174778.66666666666
209997,be,31882.5
209998,be,36000.0
209999,be,307280.5
210000,be,4680.0
210001,be,109320.0
210002,be,36000.0
210003,be,88320.0
210004,be,66050.0
210005,be,52519.0
210006,be,905517.0
210007,be,7836840.0
210008,be,18846.0
210009,be,594327.0
210010,be,406387.0
210011,be,203761.5
210012,be,124983.0
210013,be,3278.5
210014,be,9399.5
210015,be,10035.0
210016,be,1670.0
210017,be,9086.0
210018,be,125.0
210019,be,18735.25
210020,be,16869.5
210021,be,2377.0
210022,be,123460.0
210023,be,67380.0
210024,be,615.0
210025,be,1056.0
210026,be,180.0
210027,be,1829411.0
210028,be,363.0
210029,be,36000.0
210030,be,34.0
210031,be,118920.0
210032,be,233420.0
210033,be,1.0
210034,be,120.0
210035,be,609900.0
210036,be,77199.0
210037,be,32524.0
210038,be,432840.0
210039,be,1884.0
210040,be,249.0
210041,be,9759.0
210042,be,60.0
210043,be,1530.0
210044,be,39600.0
210045,be,57245.0
210046,be,35795.5
210047,be,11907.0
210048,be,3081.0
210049,be,1981.0
210050,be,14691.5
210051,be,378840.0
210052,be,61944.0
210053,be,2741.0
210054,be,32289.0
210055,be,1209681.5
210056,be,72833.0
210057,be,3.0
210058,be,1465071.857142857
210059,be,16302.0
210060,be,19959.0
210061,be,1849.6666666666667
210062,be,544.0
210063,be,15336.90909090909
210064,be,60963.0
210065,be,34962.5
210066,be,409308.3333333333
210067,be,2458.0
210068,be,9133.0
210069,be,3636034.0
210070,be,19680.0
210071,be,1215.0
210072,be,950.0
210073,be,2551900.5
210074,be,36000.0
210075,be,27684.0
210076,be,265860.0
210077,be,1122240.0
210078,be,47467987.0
210079,be,300570.0
210080,be,718698.6666666666
210081,be,280613.25
210082,be,194687.75
210083,be,20795.0
210084,be,60.0
210085,be,1560.0
210086,be,123930.0
210087,be,9803.0
210088,be,1745.0
210089,be,1.0
210090,be,886.0
210091,be,89364.0
210092,be,377.0
210093,be,59947.0
210094,be,24850.0
210095,be,4620.0
210096,be,118620.0
210097,be,26523.0
210098,be,253881.0
210099,be,92608.0
210100,be,250230.0
210101,be,7947.75
210102,be,15215.4
210103,be,48365.0
210104,be,404243.3333333333
210105,be,195900.0
210106,be,660.0
210107,be,567835.0
210108,be,36000.0
210109,be,660.0
210110,be,26400.0
210111,be,162.0
210112,be,1260.0
210113,be,403.0
210114,be,180.0
210115,be,58620.0
210116,be,1.0
210117,be,184.0
210118,be,13707.0
210119,be,3338684.6666666665
210120,be,14040990.0
210121,be,6720.0
210122,be,3420.0
210123,be,3240.0
210124,be,174815.0
210125,be,24.0
210126,be,14400.0
210127,be,4773.5
210128,be,3286879.0
210129,be,3897063.0
210130,be,19678.666666666668
210131,be,29969.5
210132,be,10510.0
210133,be,1076.6666666666667
210134,be,82821.0
210135,be,113.42857142857143
210136,be,106.0
210137,be,21487.0
210138,be,1860.0
210139,be,34565.28571428572
210140,be,545762.0
210141,be,298.0
210142,be,36000.0
210143,be,1608.0
210144,be,38390.0
210145,be,36000.0
210146,be,91140.0
210147,be,5400.0
210148,be,10093.0
210149,be,80580.0
210150,be,18625.0
210151,be,5069.0
210152,be,84.0
210153,be,483707.0
210154,be,3517.0
210155,be,1468.0
210156,be,66540.0
210157,be,44330.0
210158,be,1200.0
210159,be,452094.0
210160,be,341436.0
210161,be,2031.0
210162,be,2820.0
210163,be,7260.0
210164,be,1727810.5
210165,be,612674.0
210166,be,107744.0
210167,be,59456.0
210168,be,52240.0
210169,be,44813.5
210170,be,3140.0
210171,be,141624.5
210172,be,257938.5
210173,be,16591.0
210174,be,647138.0
210175,be,870037.0
210176,be,466939.0
210177,be,579165.75
210178,be,294.3333333333333
210179,be,1357.0
210180,be,423900.0
210181,be,1020.0
210182,be,600.0
210183,be,177180.0
210184,be,4260.0
210185,be,2124.0
210186,be,6243.0
210187,be,6520.0
210188,be,5798.5
210189,be,3749.0
210190,be,2796.5
210191,be,2256.5
210192,be,46438.5
210193,be,606510.5
210194,be,367066.3333333333
210195,be,6480.0
210196,be,4409.0
210197,be,120.0
210198,be,161940.0
210199,be,45682.333333333336
210200,be,245340.0
210201,be,39996.5
210202,be,24545.0
210203,be,5001.0
210204,be,1044.0
210205,be,43200.0
210206,be,744.0
210207,be,1553311.5
210208,be,801530.0
210209,be,1078433.5
210210,be,56.0
210211,be,6226.0
210212,be,85654.0
210213,be,771720.0
210214,be,1122126.0
210215,be,40040.0
210216,be,226860.0
210217,be,1497.0
210218,be,3284080.0
210219,be,231360.0
210220,be,1973760.0
210221,be,125244.0
210222,be,780.0
210223,be,150.0
210224,be,74556.0
210225,be,7196.0
210226,be,710.0
210227,be,236990.0
210228,be,48461.0
210229,be,345930.0
210230,be,5916641.0
210231,be,14460.0
210232,be,4260.0
210233,be,43200.0
210234,be,14191.0
210235,be,43200.0
210236,be,58113.0
210237,be,2780.0
210238,be,2379.0
210239,be,239549.5
210240,be,509732.0
210241,be,502348.2
210242,be,12120.0
210243,be,1794.0
210244,be,318399.0
210245,be,87423.0
210246,be,3438303.0
210247,be,129636.0
210248,be,1035150.0
210249,be,2602.0
210250,be,2617724.0
210251,be,773.0
210252,be,53009.0
210253,be,12592.0
210254,be,12960.0
210255,be,36000.0
210256,be,67313.0
210257,be,2341.0
210258,be,16680.0
210259,be,253900.0
210260,be,63750.0
210261,be,55560.0
210262,be,963.0
210263,be,20.0
210264,be,30.0
210265,be,60.0
210266,be,30.0
210267,be,30.0
210268,be,60.0
210269,be,36000.0
210270,be,60.0
210271,be,2670.0
210272,be,60.0
210273,be,30.0
210274,be,34488.0
210275,be,990.0
210276,be,69050.0
210277,be,898764.0
210278,be,3015.0
210279,be,24462.666666666668
210280,be,92785.66666666667
210281,be,7600533.0
210282,be,905345.5
210283,be,43200.0
210284,be,36240.0
210285,be,4643000.0
210286,be,4951.0
210287,be,27838.0
210288,be,37110.5
210289,be,13380.0
210290,be,5316.0
210291,be,1003.0
210292,be,17972.0
210293,be,3572.0
210294,be,4980.0
210295,be,13292460.0
210296,be,199215.0
210297,be,99317.0
210298,be,2275.0
210299,be,97.0
210300,be,318322.0
210301,be,215820.0
210302,be,1.0
210303,be,36000.0
210304,be,56350.0
210305,be,7560.0
210306,be,193315.5
210307,be,1934463.0
210308,be,1625.5
210309,be,36000.0
210310,be,1816008.0
210311,be,1.0
210312,be,74405.0
210313,be,43200.0
210314,be,52409.0
210315,be,19859.75
210316,be,4204.0
210317,be,46380.0
210318,be,15540.0
210319,be,900.0
210320,be,75421.0
210321,be,192.0
210322,be,11451.0
210323,be,80812.0
210324,be,36000.0
210325,be,259050.0
210326,be,857.0
210327,be,12756.0
210328,be,584.0
210329,be,7453.5
210330,be,11054.0
210331,be,5988789.0
210332,be,13307.0
210333,be,183300.0
210334,be,122460.0
210335,be,1853.0
210336,be,1442.0
210337,be,23994.0
210338,be,80985.0
210339,be,149551.33333333334
210340,be,117180.0
210341,be,82227.0
210342,be,3527882.0
210343,be,36000.0
210344,be,214.0
210345,be,5301.5
210346,be,421020.0
210347,be,1306.0
210348,be,15601.0
210349,be,242129.0
210350,be,59278.0
210351,be,998.2
210352,be,110332.33333333333
210353,be,77757.0
210354,be,322.0
210355,be,7200.0
210356,be,21840.0
210357,be,42570.0
210358,be,600.0
210359,be,60.0
210360,be,1260.0
210361,be,91197.0
210362,be,1980.0
210363,be,736.0
210364,be,9720.0
210365,be,62528.0
210366,be,167040.0
210367,be,258480.0
210368,be,8750190.0
210369,be,43200.0
210370,be,300.0
210371,be,36000.0
210372,be,33557.0
210373,be,36000.0
210374,be,8920.5
210375,be,1071303.0
210376,be,6731270.0
210377,be,60718.0
210378,be,210321.0
210379,be,597060.0
210380,be,281377.0
210381,be,93026.0
210382,be,57600.0
210383,be,26186.666666666668
210384,be,3875.0
210385,be,5992.0
210386,be,2358828.0
210387,be,268440.0
210388,be,1815300.0
210389,be,549300.0
210390,be,918.0
210391,be,281520.0
210392,be,51713.0
210393,be,18643.0
210394,be,41238.0
210395,be,1.0
210396,be,188881.66666666666
210397,be,12630.0
210398,be,3828.5
210399,be,1404.0
210400,be,1903791.0
210401,be,89253.0
210402,be,2188.0
210403,be,347138.0
210404,be,37569.5
210405,be,432240.0
210406,be,8931768.0
210407,be,5203000.333333333
210408,be,7640.0
210409,be,131.0
210410,be,39974.5
210411,be,2571606.5
210412,be,4233628.0
210413,be,5232827.333333333
210414,be,237065.0
210415,be,16394.0
210416,be,11464795.0
210417,be,54041.0
210418,be,43200.0
210419,be,1.0
210420,be,39600.0
210421,be,29220.0
210422,be,860.0
210423,be,608.0
210424,be,16605120.0
210425,be,113.0
210426,be,4996.0
210427,be,57738.0
210428,be,11066512.0
210429,be,18847470.666666668
